event_id,choice_index,type,param,value,branch
camp_plains_hunt,2,food,,1,fail
camp_plains_hunt,2,danger,,5,fail
camp_plains_hunt,2,morale,,-3,fail
camp_plains_hunt,3,food,,8,
camp_plains_hunt,3,danger,,-3,
camp_plains_hunt,3,morale,,3,
camp_plains_hunt,3,add_item,dried_meat,1,
camp_plains_campfire,1,morale,,5,
camp_plains_campfire,2,morale,,10,
camp_plains_campfire,2,danger,,-3,
camp_plains_campfire,2,add_skill_xp,Charisma,2,
camp_plains_campfire,2,morale,,2,fail
camp_plains_campfire,3,morale,,12,
camp_plains_campfire,3,danger,,-5,
camp_plains_campfire,3,change_language_proficiency,Sogdian,1,
camp_plains_campfire,3,reputation,,3,
camp_plains_repair,1,cart_durability,,8,
camp_plains_repair,1,add_skill_xp,Survival,2,
camp_plains_repair,1,cart_durability,,3,fail
camp_plains_repair,1,food,,-2,fail
camp_plains_repair,1,morale,,-3,fail
camp_plains_repair,2,cart_durability,,-3,
camp_plains_repair,2,danger,,5,
camp_plains_repair,3,cart_durability,,10,
camp_plains_repair,3,money,,-5,
camp_plains_repair,3,morale,,3,
camp_plains_repair,3,reputation,,2,
camp_desert_water,1,food,,2,
camp_desert_water,2,food,,6,
camp_desert_water,2,danger,,-3,
camp_desert_water,2,morale,,5,
camp_desert_water,2,add_skill_xp,Survival,2,
camp_desert_water,2,food,,-2,fail
camp_desert_water,2,danger,,8,fail
camp_desert_water,2,morale,,-5,fail
camp_desert_water,3,food,,8,
camp_desert_water,3,danger,,-5,
camp_desert_water,3,morale,,5,
camp_desert_scorpion,1,danger,,3,
camp_desert_scorpion,1,morale,,-3,
camp_desert_scorpion,1,food,,-1,
camp_desert_scorpion,2,danger,,-5,
camp_desert_scorpion,2,morale,,3,
camp_desert_scorpion,2,add_skill_xp,Survival,2,
camp_desert_scorpion,2,danger,,5,fail
camp_desert_scorpion,2,morale,,-5,fail
camp_desert_scorpion,2,food,,-3,fail
camp_desert_scorpion,2,disease_cause,4,Fever,fail
camp_desert_scorpion,3,danger,,-5,
camp_desert_scorpion,3,morale,,5,
camp_desert_scorpion,3,add_item,bezoar,1,
camp_desert_starmap,1,danger,,-3,
camp_desert_starmap,1,morale,,3,
camp_desert_starmap,2,danger,,-8,
camp_desert_starmap,2,morale,,5,
camp_desert_starmap,2,add_skill_xp,Trade,2,
camp_desert_starmap,2,reputation,,3,
camp_desert_starmap,2,danger,,-2,fail
camp_desert_starmap,2,morale,,1,fail
camp_desert_starmap,3,danger,,-10,
camp_desert_starmap,3,morale,,5,
camp_desert_starmap,3,change_language_proficiency,Turkic,1,
camp_desert_starmap,3,reputation,,3,
camp_highland_herbs,1,food,,2,
camp_highland_herbs,1,morale,,2,
camp_highland_herbs,2,food,,5,
camp_highland_herbs,2,morale,,5,
camp_highland_herbs,2,add_skill_xp,Survival,2,
camp_highland_herbs,2,food,,1,fail
camp_highland_herbs,2,danger,,5,fail
camp_highland_herbs,2,morale,,-3,fail
camp_highland_herbs,2,cart_durability,,-2,fail
camp_highland_herbs,3,food,,6,
camp_highland_herbs,3,morale,,5,
camp_highland_herbs,3,danger,,-3,
camp_highland_herbs,3,add_item,ginseng,1,
camp_highland_hotspring,1,morale,,5,
camp_highland_hotspring,1,danger,,-3,
camp_highland_hotspring,2,morale,,10,
camp_highland_hotspring,2,danger,,-5,
camp_highland_hotspring,2,add_skill_xp,Charisma,2,
camp_highland_hotspring,2,reputation,,3,
camp_highland_hotspring,2,morale,,3,fail
camp_highland_hotspring,3,morale,,10,
camp_highland_hotspring,3,danger,,-5,
camp_highland_hotspring,3,food,,3,
camp_highland_hotspring,3,change_language_proficiency,Tibetan,1,
camp_highland_avalanche,1,danger,,5,
camp_highland_avalanche,1,morale,,-3,
camp_highland_avalanche,1,cart_durability,,-3,
camp_highland_avalanche,2,danger,,-8,
camp_highland_avalanche,2,morale,,5,
camp_highland_avalanche,2,add_skill_xp,Survival,3,
camp_highland_avalanche,2,danger,,10,fail
camp_highland_avalanche,2,morale,,-5,fail
camp_highland_avalanche,2,food,,-3,fail
camp_highland_avalanche,2,companion_injured,Guard,1,fail
camp_highland_avalanche,3,danger,,-10,
camp_highland_avalanche,3,morale,,5,
camp_highland_avalanche,3,cart_durability,,2,
camp_highland_avalanche,3,food,,-1,
mystical_desert_djinn,1,morale,,-3,
mystical_desert_djinn,1,danger,,-3,
mystical_desert_djinn,2,morale,,8,
mystical_desert_djinn,2,danger,,-5,
mystical_desert_djinn,2,reputation,,3,
mystical_desert_djinn,2,add_item,frankincense,1,
mystical_desert_djinn,2,add_skill_xp,Charisma,2,
mystical_desert_djinn,2,morale,,-8,fail
mystical_desert_djinn,2,danger,,10,fail
mystical_desert_djinn,2,food,,-3,fail
mystical_desert_djinn,3,morale,,10,
mystical_desert_djinn,3,danger,,-8,
mystical_desert_djinn,3,change_language_proficiency,Arabic,1,
mystical_desert_djinn,3,reputation,,3,
mystical_highland_spirit,1,food,,-5,
mystical_highland_spirit,1,morale,,5,
mystical_highland_spirit,1,danger,,-5,
mystical_highland_spirit,2,morale,,-3,
mystical_highland_spirit,2,danger,,-3,
mystical_highland_spirit,2,add_skill_xp,Survival,2,
mystical_highland_spirit,2,morale,,-8,fail
mystical_highland_spirit,2,danger,,10,fail
mystical_highland_spirit,2,cart_durability,,-5,fail
mystical_highland_spirit,2,extra_cart_durability,-3,1,fail
mystical_highland_spirit,3,morale,,10,
mystical_highland_spirit,3,danger,,-10,
mystical_highland_spirit,3,change_language_proficiency,Tibetan,1,
mystical_highland_spirit,3,add_item,turquoise,1,
mystical_highland_spirit,3,reputation,,5,
mystical_plains_prophecy,1,morale,,3,
mystical_plains_prophecy,2,morale,,8,
mystical_plains_prophecy,2,danger,,-5,
mystical_plains_prophecy,2,add_skill_xp,Charisma,2,
mystical_plains_prophecy,2,reputation,,3,
mystical_plains_prophecy,2,morale,,-5,fail
mystical_plains_prophecy,2,danger,,5,fail
mystical_plains_prophecy,3,morale,,10,
mystical_plains_prophecy,3,danger,,-8,
mystical_plains_prophecy,3,add_skill_xp,Charisma,1,
mystical_plains_prophecy,3,reputation,,3,
mystical_universal_omen,1,danger,,-5,
mystical_universal_omen,1,food,,3,
mystical_universal_omen,1,morale,,3,
mystical_universal_omen,2,danger,,-3,
mystical_universal_omen,2,morale,,5,
mystical_universal_omen,2,money,,5,
mystical_universal_omen,2,add_skill_xp,Trade,2,
mystical_universal_omen,2,danger,,5,fail
mystical_universal_omen,2,food,,-3,fail
mystical_universal_omen,2,morale,,-5,fail
mystical_universal_omen,3,danger,,-8,
mystical_universal_omen,3,food,,5,
mystical_universal_omen,3,morale,,8,
mystical_universal_omen,3,money,,5,
mystical_universal_omen,3,reputation,,3,
disaster_plains_flood,1,food,,-4,
disaster_plains_flood,1,morale,,-3,
disaster_plains_flood,1,block_movement,,2,
disaster_plains_flood,2,danger,,-3,
disaster_plains_flood,2,morale,,5,
disaster_plains_flood,2,add_skill_xp,Survival,3,
disaster_plains_flood,2,cart_durability,,-8,fail
disaster_plains_flood,2,food,,-5,fail
disaster_plains_flood,2,danger,,10,fail
disaster_plains_flood,2,morale,,-8,fail
disaster_plains_flood,2,remove_random_item,,1,fail
disaster_plains_flood,3,food,,-2,
disaster_plains_flood,3,morale,,3,
disaster_plains_flood,3,danger,,-5,
disaster_plains_flood,3,add_skill_xp,Survival,1,
disaster_desert_sandstorm,1,food,,-5,
disaster_desert_sandstorm,1,morale,,-5,
disaster_desert_sandstorm,1,danger,,5,
disaster_desert_sandstorm,1,block_movement,,2,
disaster_desert_sandstorm,2,food,,-2,
disaster_desert_sandstorm,2,danger,,-5,
disaster_desert_sandstorm,2,morale,,3,
disaster_desert_sandstorm,2,add_skill_xp,Survival,3,
disaster_desert_sandstorm,2,food,,-8,fail
disaster_desert_sandstorm,2,danger,,15,fail
disaster_desert_sandstorm,2,morale,,-10,fail
disaster_desert_sandstorm,2,cart_durability,,-5,fail
disaster_desert_sandstorm,2,extra_cart_durability,-5,1,fail
disaster_desert_sandstorm,2,remove_percent_items,,20,fail
disaster_desert_sandstorm,3,food,,-3,
disaster_desert_sandstorm,3,morale,,2,
disaster_desert_sandstorm,3,danger,,-3,
disaster_desert_sandstorm,3,cart_durability,,2,
disaster_highland_earthquake,1,food,,-5,
disaster_highland_earthquake,1,morale,,-5,
disaster_highland_earthquake,1,danger,,5,
disaster_highland_earthquake,1,block_movement,,3,
disaster_highland_earthquake,1,cart_durability,,-3,
disaster_highland_earthquake,2,food,,-3,
disaster_highland_earthquake,2,danger,,-5,
disaster_highland_earthquake,2,morale,,3,
disaster_highland_earthquake,2,add_skill_xp,Survival,3,
disaster_highland_earthquake,2,add_item,turquoise,1,
disaster_highland_earthquake,2,food,,-6,fail
disaster_highland_earthquake,2,danger,,12,fail
disaster_highland_earthquake,2,morale,,-10,fail
disaster_highland_earthquake,2,cart_durability,,-6,fail
disaster_highland_earthquake,2,extra_cart_durability,-4,1,fail
disaster_highland_earthquake,2,companion_injured,Healer,1,fail
disaster_highland_earthquake,3,food,,-3,
disaster_highland_earthquake,3,morale,,5,
disaster_highland_earthquake,3,danger,,-5,
disaster_highland_earthquake,3,block_movement,,1,
disaster_highland_earthquake,3,add_skill_xp,Survival,1,
disaster_universal_lightning,1,cart_durability,,-5,
disaster_universal_lightning,1,remove_random_item,,1,
disaster_universal_lightning,1,morale,,-5,
disaster_universal_lightning,1,food,,-2,
disaster_universal_lightning,2,cart_durability,,-2,
disaster_universal_lightning,2,morale,,5,
disaster_universal_lightning,2,add_skill_xp,Trade,2,
disaster_universal_lightning,2,money,,5,
disaster_universal_lightning,2,cart_durability,,-8,fail
disaster_universal_lightning,2,remove_percent_items,,15,fail
disaster_universal_lightning,2,danger,,8,fail
disaster_universal_lightning,2,morale,,-8,fail
disaster_universal_lightning,2,food,,-3,fail
disaster_universal_lightning,3,cart_durability,,-3,
disaster_universal_lightning,3,morale,,3,
disaster_universal_lightning,3,money,,8,
disaster_universal_lightning,3,add_skill_xp,Trade,1,
combat_desert_ambush,1,money,,-20,
combat_desert_ambush,1,danger,,-5,
combat_desert_ambush,1,morale,,-5,
combat_desert_ambush,2,danger,,-8,
combat_desert_ambush,2,morale,,8,
combat_desert_ambush,2,reputation,,5,
combat_desert_ambush,2,add_item,blades,1,
combat_desert_ambush,2,add_skill_xp,Survival,3,
combat_desert_ambush,2,danger,,12,fail
combat_desert_ambush,2,morale,,-8,fail
combat_desert_ambush,2,food,,-5,fail
combat_desert_ambush,2,cart_durability,,-5,fail
combat_desert_ambush,2,money,,-15,fail
combat_desert_ambush,2,companion_injured,Guard,1,fail
combat_desert_ambush,3,danger,,-10,
combat_desert_ambush,3,morale,,10,
combat_desert_ambush,3,reputation,,5,
combat_desert_ambush,3,add_item,blades,1,
combat_desert_ambush,3,add_skill_xp,Survival,2,
combat_highland_wolves,1,food,,-4,
combat_highland_wolves,1,danger,,5,
combat_highland_wolves,1,morale,,-3,
combat_highland_wolves,2,danger,,-5,
combat_highland_wolves,2,morale,,8,
combat_highland_wolves,2,reputation,,3,
combat_highland_wolves,2,add_item,leopard_skin,1,
combat_highland_wolves,2,add_skill_xp,Survival,3,
combat_highland_wolves,2,danger,,10,fail
combat_highland_wolves,2,morale,,-5,fail
combat_highland_wolves,2,food,,-6,fail
combat_highland_wolves,2,extra_cart_durability,-3,1,fail
combat_highland_wolves,2,companion_injured,Guard,1,fail
combat_highland_wolves,3,danger,,-8,
combat_highland_wolves,3,morale,,10,
combat_highland_wolves,3,food,,-2,
combat_highland_wolves,3,add_skill_xp,Survival,2,
nav_desert_crossroads,1,food,,-4,
nav_desert_crossroads,1,morale,,-2,
nav_desert_crossroads,1,danger,,-3,
nav_desert_crossroads,2,danger,,-5,
nav_desert_crossroads,2,morale,,5,
nav_desert_crossroads,2,add_skill_xp,Trade,2,
nav_desert_crossroads,2,reputation,,2,
nav_desert_crossroads,2,danger,,8,fail
nav_desert_crossroads,2,food,,-5,fail
nav_desert_crossroads,2,morale,,-5,fail
nav_desert_crossroads,2,cart_durability,,-3,fail
nav_desert_crossroads,3,danger,,-8,
nav_desert_crossroads,3,food,,3,
nav_desert_crossroads,3,morale,,5,
nav_desert_crossroads,3,change_language_proficiency,Arabic,1,
nav_desert_crossroads,3,reputation,,3,
nav_highland_pass,1,food,,-5,
nav_highland_pass,1,morale,,-3,
nav_highland_pass,1,danger,,-5,
nav_highland_pass,2,danger,,-3,
nav_highland_pass,2,morale,,5,
nav_highland_pass,2,food,,2,
nav_highland_pass,2,add_item,ginseng,1,
nav_highland_pass,2,add_skill_xp,Survival,3,
nav_highland_pass,2,danger,,12,fail
nav_highland_pass,2,morale,,-8,fail
nav_highland_pass,2,cart_durability,,-5,fail
nav_highland_pass,2,food,,-4,fail
nav_highland_pass,2,extra_cart_durability,-3,1,fail
nav_highland_pass,3,danger,,-8,
nav_highland_pass,3,morale,,8,
nav_highland_pass,3,food,,3,
nav_highland_pass,3,add_skill_xp,Survival,2,
nav_highland_pass,3,add_item,ginseng,1,
lang_plains_sogdian_merchant,1,money,,-8,
lang_plains_sogdian_merchant,1,morale,,3,
lang_plains_sogdian_merchant,2,money,,-3,
lang_plains_sogdian_merchant,2,morale,,5,
lang_plains_sogdian_merchant,2,add_item,brocade,1,
lang_plains_sogdian_merchant,2,add_skill_xp,Charisma,2,
lang_plains_sogdian_merchant,2,change_language_proficiency,Sogdian,1,
lang_plains_sogdian_merchant,2,money,,-12,fail
lang_plains_sogdian_merchant,2,morale,,-3,fail
lang_plains_sogdian_merchant,3,money,,5,
lang_plains_sogdian_merchant,3,morale,,8,
lang_plains_sogdian_merchant,3,add_item,brocade,1,
lang_plains_sogdian_merchant,3,change_language_proficiency,Sogdian,1,
lang_plains_sogdian_merchant,3,reputation,,3,
lang_desert_arabic_warning,1,danger,,8,
lang_desert_arabic_warning,1,morale,,-3,
lang_desert_arabic_warning,2,danger,,-5,
lang_desert_arabic_warning,2,morale,,3,
lang_desert_arabic_warning,2,food,,-2,
lang_desert_arabic_warning,2,add_skill_xp,Trade,2,
lang_desert_arabic_warning,2,change_language_proficiency,Arabic,1,
lang_desert_arabic_warning,2,danger,,5,fail
lang_desert_arabic_warning,2,food,,-4,fail
lang_desert_arabic_warning,2,morale,,-5,fail
lang_desert_arabic_warning,2,block_movement,,1,fail
lang_desert_arabic_warning,3,danger,,-8,
lang_desert_arabic_warning,3,morale,,5,
lang_desert_arabic_warning,3,food,,3,
lang_desert_arabic_warning,3,change_language_proficiency,Arabic,1,
lang_desert_arabic_warning,3,reputation,,3,
lang_highland_tibetan_monk,1,morale,,3,
lang_highland_tibetan_monk,1,danger,,3,
lang_highland_tibetan_monk,2,morale,,8,
lang_highland_tibetan_monk,2,danger,,-5,
lang_highland_tibetan_monk,2,food,,3,
lang_highland_tibetan_monk,2,add_item,ginseng,1,
lang_highland_tibetan_monk,2,add_skill_xp,Charisma,2,
lang_highland_tibetan_monk,2,change_language_proficiency,Tibetan,1,
lang_highland_tibetan_monk,2,morale,,3,fail
lang_highland_tibetan_monk,2,danger,,-2,fail
lang_highland_tibetan_monk,3,morale,,10,
lang_highland_tibetan_monk,3,danger,,-8,
lang_highland_tibetan_monk,3,food,,5,
lang_highland_tibetan_monk,3,add_item,ginseng,1,
lang_highland_tibetan_monk,3,change_language_proficiency,Tibetan,1,
lang_highland_tibetan_monk,3,reputation,,5,
lang_universal_persian_scholar,1,money,,-15,
lang_universal_persian_scholar,1,morale,,3,
lang_universal_persian_scholar,2,money,,-8,
lang_universal_persian_scholar,2,add_item,paper,1,
lang_universal_persian_scholar,2,add_skill_xp,Trade,2,
lang_universal_persian_scholar,2,change_language_proficiency,Persian,1,
lang_universal_persian_scholar,2,money,,-15,fail
lang_universal_persian_scholar,2,morale,,-3,fail
lang_universal_persian_scholar,3,money,,-5,
lang_universal_persian_scholar,3,add_item,paper,1,
lang_universal_persian_scholar,3,morale,,8,
lang_universal_persian_scholar,3,change_language_proficiency,Persian,1,
lang_universal_persian_scholar,3,reputation,,5,
mystery_desert_tomb,1,morale,,3,
mystery_desert_tomb,2,money,,8,
mystery_desert_tomb,2,add_item,gold_ornaments,1,
mystery_desert_tomb,2,add_skill_xp,Survival,2,
mystery_desert_tomb,2,danger,,5,
mystery_desert_tomb,2,danger,,10,fail
mystery_desert_tomb,2,food,,-3,fail
mystery_desert_tomb,2,morale,,-5,fail
mystery_desert_tomb,2,cart_durability,,-3,fail
mystery_desert_tomb,3,money,,12,
mystery_desert_tomb,3,add_item,gold_ornaments,1,
mystery_desert_tomb,3,danger,,-3,
mystery_desert_tomb,3,morale,,5,
mystery_desert_tomb,3,add_skill_xp,Survival,1,
mystery_desert_tomb,3,reputation,,2,
mystery_highland_inscription,1,morale,,2,
mystery_highland_inscription,2,money,,5,
mystery_highland_inscription,2,add_item,turquoise,1,
mystery_highland_inscription,2,add_skill_xp,Trade,2,
mystery_highland_inscription,2,danger,,-3,
mystery_highland_inscription,2,reputation,,3,
mystery_highland_inscription,2,danger,,8,fail
mystery_highland_inscription,2,morale,,-5,fail
mystery_highland_inscription,2,block_movement,,1,fail
mystery_highland_inscription,3,money,,8,
mystery_highland_inscription,3,add_item,turquoise,1,
mystery_highland_inscription,3,danger,,-5,
mystery_highland_inscription,3,morale,,5,
mystery_highland_inscription,3,change_language_proficiency,Tibetan,1,
mystery_highland_inscription,3,reputation,,5,
discovery_plains_caravan,1,money,,3,
discovery_plains_caravan,1,morale,,2,
discovery_plains_caravan,2,money,,8,
discovery_plains_caravan,2,add_item,brocade,1,
discovery_plains_caravan,2,add_item,lapis_lazuli,1,
discovery_plains_caravan,2,add_skill_xp,Survival,2,
discovery_plains_caravan,2,morale,,3,
discovery_plains_caravan,2,danger,,8,fail
discovery_plains_caravan,2,morale,,-5,fail
discovery_plains_caravan,2,food,,-2,fail
discovery_plains_caravan,3,money,,12,
discovery_plains_caravan,3,add_item,brocade,1,
discovery_plains_caravan,3,add_item,lapis_lazuli,1,
discovery_plains_caravan,3,danger,,-3,
discovery_plains_caravan,3,morale,,5,
discovery_plains_caravan,3,reputation,,3,
discovery_universal_cache,1,money,,5,
discovery_universal_cache,1,food,,2,
discovery_universal_cache,1,danger,,5,
discovery_universal_cache,2,money,,10,
discovery_universal_cache,2,add_item,saffron,1,
discovery_universal_cache,2,add_item,blades,1,
discovery_universal_cache,2,add_skill_xp,Trade,2,
discovery_universal_cache,2,danger,,8,
discovery_universal_cache,2,danger,,12,fail
discovery_universal_cache,2,money,,-5,fail
discovery_universal_cache,2,morale,,-8,fail
discovery_universal_cache,2,companion_injured,Guard,1,fail
discovery_universal_cache,3,money,,12,
discovery_universal_cache,3,add_item,saffron,1,
discovery_universal_cache,3,add_item,blades,1,
discovery_universal_cache,3,danger,,-5,
discovery_universal_cache,3,morale,,5,
discovery_universal_cache,3,reputation,,2,
plains_chinese_official,1,money,,-5,
plains_chinese_official,1,block_movement,,1,
plains_chinese_official,2,money,,-3,
plains_chinese_official,2,reputation,,3,
plains_chinese_official,2,add_item,paper,1,
plains_chinese_official,2,add_skill_xp,Charisma,2,
plains_chinese_official,2,money,,-15,fail
plains_chinese_official,2,danger,,5,fail
plains_chinese_official,2,morale,,-3,fail
plains_chinese_official,3,reputation,,5,
plains_chinese_official,3,morale,,5,
plains_chinese_official,3,add_item,paper,1,
plains_chinese_official,3,change_language_proficiency,Chinese,1,
plains_horse_fair,1,money,,-10,
plains_horse_fair,1,morale,,3,
plains_horse_fair,1,danger,,-3,
plains_horse_fair,2,money,,-12,
plains_horse_fair,2,morale,,5,
plains_horse_fair,2,danger,,-5,
plains_horse_fair,2,add_item,saddles,1,
plains_horse_fair,2,add_skill_xp,Trade,2,
plains_horse_fair,2,money,,-20,fail
plains_horse_fair,2,morale,,-3,fail
plains_horse_fair,3,money,,-8,
plains_horse_fair,3,morale,,8,
plains_horse_fair,3,danger,,-5,
plains_horse_fair,3,add_item,saddles,1,
plains_horse_fair,3,reputation,,3,
plains_wounded_guard,1,food,,-3,
plains_wounded_guard,1,morale,,3,
plains_wounded_guard,1,reputation,,2,
plains_wounded_guard,2,food,,-2,
plains_wounded_guard,2,morale,,5,
plains_wounded_guard,2,danger,,-8,
plains_wounded_guard,2,add_companion,Guard,1,
plains_wounded_guard,2,add_skill_xp,Survival,2,
plains_wounded_guard,2,food,,-4,fail
plains_wounded_guard,2,morale,,-3,fail
plains_wounded_guard,2,danger,,3,fail
plains_wounded_guard,2,block_movement,,1,fail
plains_wounded_guard,3,food,,-1,
plains_wounded_guard,3,morale,,8,
plains_wounded_guard,3,danger,,-10,
plains_wounded_guard,3,add_companion,Guard,1,
plains_wounded_guard,3,reputation,,3,
plains_river_crossing,1,food,,-4,
plains_river_crossing,1,block_movement,,2,
plains_river_crossing,1,morale,,-3,
plains_river_crossing,2,danger,,-3,
plains_river_crossing,2,morale,,5,
plains_river_crossing,2,add_skill_xp,Survival,3,
plains_river_crossing,2,cart_durability,,-5,fail
plains_river_crossing,2,food,,-3,fail
plains_river_crossing,2,danger,,8,fail
plains_river_crossing,2,morale,,-5,fail
plains_river_crossing,2,remove_random_item,,1,fail
plains_river_crossing,3,morale,,8,
plains_river_crossing,3,danger,,-5,
plains_river_crossing,3,food,,-1,
plains_river_crossing,3,reputation,,3,
desert_spice_trader,1,money,,-12,
desert_spice_trader,1,morale,,3,
desert_spice_trader,1,add_item,saffron,1,
desert_spice_trader,2,money,,-7,
desert_spice_trader,2,morale,,5,
desert_spice_trader,2,add_item,saffron,1,
desert_spice_trader,2,add_skill_xp,Trade,2,
desert_spice_trader,2,reputation,,2,
desert_spice_trader,2,money,,-15,fail
desert_spice_trader,2,morale,,-3,fail
desert_spice_trader,3,money,,-5,
desert_spice_trader,3,morale,,5,
desert_spice_trader,3,add_item,saffron,1,
desert_spice_trader,3,reputation,,3,
desert_spice_trader,3,change_language_proficiency,Arabic,1,
desert_lost_pilgrim,1,food,,-3,
desert_lost_pilgrim,1,morale,,3,
desert_lost_pilgrim,1,reputation,,3,
desert_lost_pilgrim,2,food,,-4,
desert_lost_pilgrim,2,morale,,8,
desert_lost_pilgrim,2,reputation,,5,
desert_lost_pilgrim,2,add_item,frankincense,1,
desert_lost_pilgrim,2,add_skill_xp,Charisma,2,
desert_lost_pilgrim,2,food,,-5,fail
desert_lost_pilgrim,2,morale,,-5,fail
desert_lost_pilgrim,2,danger,,3,fail
desert_lost_pilgrim,3,food,,-2,
desert_lost_pilgrim,3,morale,,10,
desert_lost_pilgrim,3,reputation,,5,
desert_lost_pilgrim,3,add_item,frankincense,1,
desert_lost_pilgrim,3,danger,,-3,
desert_caravan_guard,1,morale,,2,
desert_caravan_guard,2,money,,-8,
desert_caravan_guard,2,danger,,-10,
desert_caravan_guard,2,morale,,5,
desert_caravan_guard,2,add_companion,Guard,1,
desert_caravan_guard,2,add_skill_xp,Trade,2,
desert_caravan_guard,2,money,,-15,fail
desert_caravan_guard,2,danger,,-5,fail
desert_caravan_guard,2,morale,,-3,fail
desert_caravan_guard,2,add_companion,Guard,1,fail
desert_caravan_guard,3,money,,-5,
desert_caravan_guard,3,danger,,-12,
desert_caravan_guard,3,morale,,8,
desert_caravan_guard,3,add_companion,Guard,1,
desert_caravan_guard,3,reputation,,2,
desert_caravan_guard,3,change_language_proficiency,Turkic,1,
desert_quicksand,1,food,,-2,
desert_quicksand,1,morale,,-3,
desert_quicksand,1,danger,,3,
desert_quicksand,1,block_movement,,1,
desert_quicksand,2,danger,,-3,
desert_quicksand,2,morale,,3,
desert_quicksand,2,add_skill_xp,Survival,3,
desert_quicksand,2,food,,-4,fail
desert_quicksand,2,danger,,8,fail
desert_quicksand,2,morale,,-5,fail
desert_quicksand,2,block_movement,,2,fail
desert_quicksand,3,danger,,-5,
desert_quicksand,3,morale,,5,
desert_quicksand,3,add_skill_xp,Survival,1,
highland_tea_merchant,1,money,,-10,
highland_tea_merchant,1,food,,5,
highland_tea_merchant,1,morale,,5,
highland_tea_merchant,1,add_item,ghee,1,
highland_tea_merchant,2,money,,-5,
highland_tea_merchant,2,food,,5,
highland_tea_merchant,2,morale,,5,
highland_tea_merchant,2,add_item,ghee,1,
highland_tea_merchant,2,add_skill_xp,Trade,2,
highland_tea_merchant,2,reputation,,2,
highland_tea_merchant,2,money,,-12,fail
highland_tea_merchant,2,food,,3,fail
highland_tea_merchant,2,morale,,-2,fail
highland_tea_merchant,3,money,,-4,
highland_tea_merchant,3,food,,6,
highland_tea_merchant,3,morale,,8,
highland_tea_merchant,3,add_item,ghee,1,
highland_tea_merchant,3,reputation,,3,
highland_tea_merchant,3,change_language_proficiency,Tibetan,1,
highland_greek_traveler,1,food,,-2,
highland_greek_traveler,1,morale,,3,
highland_greek_traveler,1,add_skill_xp,Trade,1,
highland_greek_traveler,1,change_language_proficiency,Greek,1,
highland_greek_traveler,2,money,,8,
highland_greek_traveler,2,morale,,5,
highland_greek_traveler,2,add_item,paper,1,
highland_greek_traveler,2,add_skill_xp,Charisma,2,
highland_greek_traveler,2,change_language_proficiency,Greek,1,
highland_greek_traveler,2,morale,,-3,fail
highland_greek_traveler,2,food,,-2,fail
highland_greek_traveler,3,money,,5,
highland_greek_traveler,3,morale,,8,
highland_greek_traveler,3,add_item,paper,1,
highland_greek_traveler,3,danger,,-5,
highland_greek_traveler,3,change_language_proficiency,Greek,1,
highland_greek_traveler,3,reputation,,3,
highland_sherpa_guide,1,morale,,2,
highland_sherpa_guide,2,money,,-8,
highland_sherpa_guide,2,danger,,-10,
highland_sherpa_guide,2,morale,,5,
highland_sherpa_guide,2,add_companion,Guide,1,
highland_sherpa_guide,2,add_skill_xp,Trade,2,
highland_sherpa_guide,2,money,,-15,fail
highland_sherpa_guide,2,danger,,-5,fail
highland_sherpa_guide,2,morale,,-3,fail
highland_sherpa_guide,2,add_companion,Guide,1,fail
highland_sherpa_guide,3,money,,-4,
highland_sherpa_guide,3,danger,,-12,
highland_sherpa_guide,3,morale,,8,
highland_sherpa_guide,3,add_companion,Guide,1,
highland_sherpa_guide,3,reputation,,2,
highland_sherpa_guide,3,change_language_proficiency,Tibetan,1,
highland_rockfall,1,remove_percent_items,,15,
highland_rockfall,1,food,,-3,
highland_rockfall,1,morale,,-5,
highland_rockfall,1,danger,,5,
highland_rockfall,2,danger,,-5,
highland_rockfall,2,morale,,5,
highland_rockfall,2,add_skill_xp,Survival,3,
highland_rockfall,2,cart_durability,,-8,fail
highland_rockfall,2,extra_cart_durability,-5,1,fail
highland_rockfall,2,danger,,10,fail
highland_rockfall,2,morale,,-8,fail
highland_rockfall,2,food,,-4,fail
highland_rockfall,3,danger,,-8,
highland_rockfall,3,morale,,8,
highland_rockfall,3,cart_durability,,2,
highland_rockfall,3,add_skill_xp,Survival,2,
universal_caravan_race,1,money,,5,
universal_caravan_race,1,morale,,3,
universal_caravan_race,2,money,,15,
universal_caravan_race,2,morale,,8,
universal_caravan_race,2,reputation,,3,
universal_caravan_race,2,add_item,brocade,1,
universal_caravan_race,2,add_skill_xp,Trade,2,
universal_caravan_race,2,money,,3,fail
universal_caravan_race,2,morale,,-5,fail
universal_caravan_race,2,cart_durability,,-3,fail
universal_caravan_race,3,money,,12,
universal_caravan_race,3,morale,,5,
universal_caravan_race,3,reputation,,5,
universal_caravan_race,3,add_item,brocade,1,
universal_caravan_race,3,add_skill_xp,Trade,2,
universal_sick_animal,1,morale,,-5,
universal_sick_animal,1,danger,,-3,
universal_sick_animal,1,food,,2,
universal_sick_animal,2,morale,,5,
universal_sick_animal,2,food,,-2,
universal_sick_animal,2,add_skill_xp,Survival,2,
universal_sick_animal,2,morale,,-3,fail
universal_sick_animal,2,food,,-4,fail
universal_sick_animal,2,danger,,5,fail
universal_sick_animal,2,block_movement,,1,fail
